input,label,split
train_104847,0,train
train_104848,0,train
train_104849,0,train
train_104850,0,train
train_104854,0,train
train_104855,0,train
train_104856,0,train
train_104857,0,train
train_104860,0,train
train_104863,0,train
train_104865,0,train
train_104867,0,train
train_104868,0,train
train_104869,0,train
train_104870,0,train
train_104872,0,train
train_104873,0,train
train_104874,0,train
train_104875,0,train
train_104876,0,train
train_104877,0,train
train_104878,0,train
train_104879,0,train
train_104880,0,train
train_104881,0,train
train_104882,0,train
train_104883,0,train
train_104884,0,train
train_104885,0,train
train_104886,0,train
train_104887,0,train
train_104888,0,train
train_104889,0,train
train_104890,0,train
train_104891,0,train
train_104892,0,train
train_104893,0,train
train_104894,0,train
train_104895,0,train
train_104896,0,train
train_104897,0,train
train_104898,0,train
train_104899,0,train
train_1049,0,train
train_104900,0,train
train_104901,0,train
train_104902,0,train
train_104903,0,train
train_104904,0,train
train_104905,0,train
train_104906,0,train
train_104907,0,train
train_104908,0,train
train_104909,0,train
train_104910,0,train
train_104911,0,train
train_104912,0,train
train_104913,0,train
train_104914,0,train
train_104915,0,train
train_104916,0,train
train_104917,0,train
train_104918,0,train
train_104919,0,train
train_104920,0,train
train_104921,0,train
train_104922,0,train
train_104923,0,train
train_104924,0,train
train_104925,0,train
train_104926,0,train
train_104927,0,train
train_104928,0,train
train_104929,0,train
train_104930,0,train
train_104931,0,train
train_104932,0,train
train_104933,0,train
train_104934,0,train
train_104935,0,train
train_104936,0,train
train_104937,0,train
train_104938,0,train
train_104939,0,train
train_104940,0,train
train_104941,0,train
train_104942,0,train
train_104943,0,train
train_104944,0,train
train_104945,0,train
train_104946,0,train
train_104947,0,train
train_104948,0,train
train_104949,0,train
train_104950,0,train
train_104951,0,train
train_104952,0,train
train_104953,0,train
train_104954,0,train
train_104955,0,train
train_104956,0,train
train_104957,0,train
train_104958,0,train
train_104959,0,train
train_104960,0,train
train_104961,0,train
train_104962,0,train
train_104963,0,train
train_104964,0,train
train_104965,0,train
train_104966,0,train
train_104967,0,train
train_104968,0,train
train_104969,0,train
train_104970,0,train
train_104971,0,train
train_104972,0,train
train_104973,0,train
train_104974,0,train
train_104975,0,train
train_104976,0,train
train_104977,0,train
train_104978,0,train
train_104979,0,train
train_104980,0,train
train_104981,0,train
train_104982,0,train
train_104983,0,train
train_104984,0,train
train_104985,0,train
train_104986,0,train
train_104987,0,train
train_104988,0,train
train_104989,0,train
train_104990,0,train
train_104991,0,train
train_104992,0,train
train_104993,0,train
train_104994,0,train
train_104995,0,train
train_104996,0,train
train_104997,0,train
train_104998,0,train
train_104999,0,train
train_105000,0,train
train_105001,0,train
train_105002,0,train
train_105003,0,train
train_105004,0,train
train_105005,0,train
train_105006,0,train
train_105007,0,train
train_105008,0,train
train_105009,0,train
train_105010,0,train
train_105011,0,train
train_105012,0,train
train_105013,0,train
train_105014,0,train
train_105015,0,train
train_105016,0,train
train_105017,0,train
train_105018,0,train
train_105019,0,train
train_105020,0,train
train_105021,0,train
train_105022,0,train
train_105023,0,train
train_105024,0,train
train_105025,0,train
train_105026,0,train
train_105027,0,train
train_105028,0,train
train_105029,0,train
train_105030,0,train
train_105031,0,train
train_105032,0,train
train_105033,0,train
train_105034,0,train
train_105035,0,train
train_105036,0,train
train_105037,0,train
train_105038,0,train
train_105039,0,train
train_105040,0,train
train_105041,0,train
train_105042,0,train
train_105043,0,train
train_105044,0,train
train_105045,0,train
train_105046,0,train
train_105047,0,train
train_105048,0,train
train_105049,0,train
train_105050,0,train
train_105051,0,train
train_105052,0,train
train_105053,0,train
train_105054,0,train
train_105055,0,train
train_105056,0,train
train_105057,0,train
train_105058,0,train
train_105059,0,train
train_105060,0,train
train_105061,0,train
train_105062,0,train
train_105063,0,train
train_105064,0,train
train_105065,0,train
train_105066,0,train
train_105067,0,train
train_105068,0,train
train_105069,0,train
train_105070,0,train
train_105071,0,train
train_105072,0,train
train_105073,0,train
train_105074,0,train
train_105075,0,train
train_105076,0,train
train_105077,0,train
train_105078,0,train
train_105079,0,train
train_105080,0,train
train_105081,0,train
train_105082,0,train
train_105083,0,train
train_105084,0,train
train_105085,0,train
train_105086,0,train
train_105087,0,train
train_105088,0,train
train_105089,0,train
train_105090,0,train
train_105091,0,train
train_105092,0,train
train_105093,0,train
train_105094,0,train
train_105096,0,train
train_105097,0,train
train_105098,0,train
train_105099,0,train
train_105100,0,train
train_105101,0,train
train_105102,0,train
train_105105,0,train
train_105106,0,train
train_105107,0,train
train_105108,0,train
train_105110,0,train
train_105111,0,train
train_105113,0,train
train_105114,0,train
train_105116,0,train
train_105118,0,train
train_105119,0,train
train_105121,0,train
train_105122,0,train
train_105123,0,train
train_105124,0,train
train_105125,0,train
train_105126,0,train
train_105128,0,train
train_105129,0,train
train_105130,0,train
train_105131,0,train
train_105132,0,train
train_105133,0,train
train_105134,0,train
train_105136,0,train
train_105137,0,train
train_105139,0,train
train_105144,0,train
train_105147,0,train
train_105151,0,train
train_105153,0,train
train_105154,0,train
train_105155,0,train
train_105160,0,train
train_105167,0,train
train_105169,0,train
train_105172,0,train
train_105173,0,train
train_105174,0,train
train_105182,0,train
train_105185,0,train
train_105187,0,train
train_10519,0,train
train_105190,0,train
train_105192,0,train
train_1052,0,train
train_105203,0,train
train_105204,0,train
train_105221,0,train
train_105226,0,train
train_105235,0,train
train_105266,0,train
train_105268,0,train
train_105272,0,train
train_105279,0,train
train_105281,0,train
train_105285,0,train
train_1053,0,train
train_105309,0,train
train_105324,0,train
train_105327,0,train
train_105347,0,train
train_10536,0,train
train_105364,0,train
train_105366,0,train
train_105374,0,train
train_105385,0,train
train_10539,0,train
train_1054,0,train
train_105404,0,train
train_105405,0,train
train_105414,0,train
train_105417,0,train
train_105425,0,train
train_105426,0,train
train_105427,0,train
train_105432,0,train
train_105433,0,train
train_105434,0,train
train_105435,0,train
train_105436,0,train
train_105438,0,train
train_105439,0,train
train_105444,0,train
train_10545,0,train
train_105454,0,train
train_105456,0,train
train_105458,0,train
train_105459,0,train
train_105460,0,train
train_105462,0,train
train_105466,0,train
train_105467,0,train
train_105468,0,train
train_105470,0,train
train_105471,0,train
train_105472,0,train
train_105473,0,train
train_105474,0,train
train_105475,0,train
train_105476,0,train
train_105477,0,train
train_105478,0,train
train_105479,0,train
train_105480,0,train
train_105481,0,train
train_105482,0,train
train_105483,0,train
train_105484,0,train
train_105485,0,train
train_105486,0,train
train_105487,0,train
train_105488,0,train
train_105489,0,train
train_105490,0,train
train_105491,0,train
train_105492,0,train
train_105493,0,train
train_105494,0,train
train_105495,0,train
train_105496,0,train
train_105497,0,train
train_105498,0,train
train_105499,0,train
train_1055,0,train
train_105500,0,train
train_105501,0,train
train_105502,0,train
train_105503,0,train
train_105504,0,train
train_105505,0,train
train_105506,0,train
train_105507,0,train
train_105508,0,train
train_105509,0,train
train_105510,0,train
train_105511,0,train
train_105512,0,train
train_105513,0,train
train_105514,0,train
train_105515,0,train
train_105516,0,train
train_105517,0,train
train_105518,0,train
train_105519,0,train
train_105520,0,train
train_105521,0,train
train_105522,0,train
train_105523,0,train
train_105524,0,train
train_105525,0,train
train_105526,0,train
train_105527,0,train
train_105528,0,train
train_105529,0,train
train_105530,0,train
train_105531,0,train
train_105532,0,train
train_105533,0,train
train_105534,0,train
train_105535,0,train
train_105536,0,train
train_105537,0,train
train_105538,0,train
train_105539,0,train
train_105540,0,train
train_105541,0,train
train_105542,0,train
train_105543,0,train
train_105544,0,train
train_105545,0,train
train_105546,0,train
train_105547,0,train
train_105548,0,train
train_105549,0,train
train_105550,0,train
train_105551,0,train
train_105552,0,train
train_105553,0,train
train_105554,0,train
train_105555,0,train
train_105556,0,train
train_105557,0,train
train_105558,0,train
train_105559,0,train
train_105560,0,train
train_105561,0,train
train_105562,0,train
train_105563,0,train
train_105564,0,train
train_105565,0,train
train_105566,0,train
train_105567,0,train
train_105568,0,train
train_105569,0,train
train_105570,0,train
train_105571,0,train
train_105572,0,train
train_105573,0,train
train_105574,0,train
train_105575,0,train
train_105576,0,train
train_105577,0,train
train_105578,0,train
train_105579,0,train
train_10558,0,train
train_105580,0,train
train_105581,0,train
train_105582,0,train
train_105583,0,train
train_105584,0,train
train_105585,0,train
train_105586,0,train
train_105587,0,train
train_105588,0,train
train_105589,0,train
train_105590,0,train
train_105591,0,train
train_105592,0,train
train_105593,0,train
train_105594,0,train
train_105595,0,train
train_105596,0,train
train_105597,0,train
train_105598,0,train
train_105599,0,train
train_1056,0,train
train_105600,0,train
train_105601,0,train
train_105602,0,train
train_105603,0,train
train_105604,0,train
train_105605,0,train
train_105606,0,train
train_105607,0,train
train_105608,0,train
train_105609,0,train
train_105610,0,train
train_105611,0,train
train_105612,0,train
train_105613,0,train
train_105614,0,train
train_105615,0,train
train_105616,0,train
train_105617,0,train
train_105618,0,train
train_105619,0,train
train_105620,0,train
train_105621,0,train
train_105622,0,train
train_105623,0,train
train_105624,0,train
train_105625,0,train
train_105626,0,train
train_105627,0,train
train_105628,0,train
train_105629,0,train
train_105630,0,train
train_105631,0,train
train_105632,0,train
train_105633,0,train
train_105634,0,train
train_105635,0,train
train_105636,0,train
train_105637,0,train
train_105638,0,train
train_105639,0,train
train_105640,0,train
train_105641,0,train
train_105642,0,train
train_105643,0,train
train_105644,0,train
train_105645,0,train
train_105646,0,train
train_105647,0,train
train_105648,0,train
train_105649,0,train
train_105650,0,train
train_105651,0,train
train_105652,0,train
train_105653,0,train
train_105654,0,train
train_105655,0,train
train_105656,0,train
train_105657,0,train
train_105658,0,train
train_105659,0,train
train_105661,0,train
train_105663,0,train
train_105664,0,train
train_105665,0,train
train_105668,0,train
train_10567,0,train
train_105670,0,train
train_105671,0,train
train_105672,0,train
train_105673,0,train
train_105674,0,train
train_105676,0,train
train_105679,0,train
train_105681,0,train
train_105682,0,train
train_105683,0,train
train_105685,0,train
train_105686,0,train
train_105688,0,train
train_105689,0,train
train_105691,0,train
train_105692,0,train
train_105693,0,train
train_105695,0,train
train_105696,0,train
train_105699,0,train
train_1057,0,train
train_10570,0,train
train_105700,0,train
train_105701,0,train
train_105702,0,train
train_105703,0,train
train_105705,0,train
train_105707,0,train
train_105709,0,train
train_105711,0,train
train_105715,0,train
train_105717,0,train
train_105718,0,train
train_105720,0,train
train_105723,0,train
train_105725,0,train
train_105727,0,train
train_105728,0,train
train_105729,0,train
train_105737,0,train
train_105741,0,train
train_105742,0,train
train_105743,0,train
train_105748,0,train
train_105751,0,train
train_105757,0,train
train_105758,0,train
train_105764,0,train
train_105784,0,train
train_105786,0,train
train_10579,0,train
train_105791,0,train
train_105801,0,train
train_105802,0,train
train_105806,0,train
train_10582,0,train
train_105821,0,train
train_105826,0,train
train_105837,0,train
